categoryName,gameDate,gameDateTime,homeTeamName,homeTeamScore,awayTeamName,awayTeamScore,winner,statusCode,statusInfo,cancel,suspended,reversedHomeAway,homeTeamEmblemUrl,awayTeamEmblemUrl,title,info,category,category_name
KBO리그,2023-11-10,2023-11-10T18:30:00,KT,0,LG,0,DRAW,BEFORE,경기전,False,False,True,https://sports-phinf.pstatic.net/team/kbo/default/KT.png,https://sports-phinf.pstatic.net/team/kbo/default/LG.png,KBO리그,"LG, KT",스포츠,야구
KBO리그,2023-11-11,2023-11-11T14:00:00,KT,0,LG,0,DRAW,BEFORE,경기전,False,False,True,https://sports-phinf.pstatic.net/team/kbo/default/KT.png,https://sports-phinf.pstatic.net/team/kbo/default/LG.png,KBO리그,"LG, KT",스포츠,야구
KBO리그,2023-11-13,2023-11-13T18:30:00,LG,0,KT,0,DRAW,BEFORE,경기전,False,False,True,https://sports-phinf.pstatic.net/team/kbo/default/LG.png,https://sports-phinf.pstatic.net/team/kbo/default/KT.png,KBO리그,"KT, LG",스포츠,야구
KBO리그,2023-11-14,2023-11-14T18:30:00,LG,0,KT,0,DRAW,BEFORE,경기전,False,False,True,https://sports-phinf.pstatic.net/team/kbo/default/LG.png,https://sports-phinf.pstatic.net/team/kbo/default/KT.png,KBO리그,"KT, LG",스포츠,야구
KBO리그,2023-11-15,2023-11-15T18:30:00,LG,0,KT,0,DRAW,BEFORE,경기전,False,False,True,https://sports-phinf.pstatic.net/team/kbo/default/LG.png,https://sports-phinf.pstatic.net/team/kbo/default/KT.png,KBO리그,"KT, LG",스포츠,야구
U-17 월드컵,2023-11-10,2023-11-10T18:00:00,파나마,0,모로코,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48866.png,https://sports-phinf.pstatic.net/team/wfootball/default/48862.png,U-17 월드컵,"모로코, 파나마",스포츠,축구
U-17 월드컵,2023-11-10,2023-11-10T18:00:00,말리,0,우즈베키스탄,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48860.png,https://sports-phinf.pstatic.net/team/wfootball/default/22662.png,U-17 월드컵,"우즈베키스탄, 말리",스포츠,축구
U-17 월드컵,2023-11-10,2023-11-10T21:00:00,인도네시아,0,에콰도르,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22612.png,https://sports-phinf.pstatic.net/team/wfootball/default/48835.png,U-17 월드컵,"에콰도르, 인도네시아",스포츠,축구
U-17 월드컵,2023-11-10,2023-11-10T21:00:00,스페인,0,캐나다,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22479.png,https://sports-phinf.pstatic.net/team/wfootball/default/22590.png,U-17 월드컵,"캐나다, 스페인",스포츠,축구
K리그2,2023-11-11,2023-11-11T13:30:00,서울E,0,성남,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/31.png,https://sports-phinf.pstatic.net/team/kleague/default/08.png,K리그2,"성남, 서울E",스포츠,축구
K리그1,2023-11-11,2023-11-11T14:00:00,대전,0,강원,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/10.png,https://sports-phinf.pstatic.net/team/kleague/default/21.png,K리그1,"강원, 대전",스포츠,축구
K리그2,2023-11-11,2023-11-11T16:00:00,충북청주,0,충남아산,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/37.png,https://sports-phinf.pstatic.net/team/kleague/default/34.png,K리그2,"충남아산, 충북청주",스포츠,축구
K리그1,2023-11-11,2023-11-11T16:30:00,제주,0,서울,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/04.png,https://sports-phinf.pstatic.net/team/kleague/default/09.png,K리그1,"서울, 제주",스포츠,축구
K리그1,2023-11-11,2023-11-11T16:30:00,대구,0,광주,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/17.png,https://sports-phinf.pstatic.net/team/kleague/default/22.png,K리그1,"광주, 대구",스포츠,축구
U-17 월드컵,2023-11-11,2023-11-11T18:00:00,뉴칼레도니아,0,잉글랜드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48863.png,https://sports-phinf.pstatic.net/team/wfootball/default/22599.png,U-17 월드컵,"잉글랜드, 뉴칼레도니아",스포츠,축구
U-17 월드컵,2023-11-11,2023-11-11T18:00:00,일본,0,폴란드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22618.png,https://sports-phinf.pstatic.net/team/wfootball/default/22642.png,U-17 월드컵,"폴란드, 일본",스포츠,축구
K리그2,2023-11-11,2023-11-11T18:30:00,경남,0,김천,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/20.png,https://sports-phinf.pstatic.net/team/kleague/default/35.png,K리그2,"김천, 경남",스포츠,축구
U-17 월드컵,2023-11-11,2023-11-11T21:00:00,브라질,0,이란,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22586.png,https://sports-phinf.pstatic.net/team/wfootball/default/22613.png,U-17 월드컵,"이란, 브라질",스포츠,축구
U-17 월드컵,2023-11-11,2023-11-11T21:00:00,아르헨티나,0,세네갈,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22576.png,https://sports-phinf.pstatic.net/team/wfootball/default/48852.png,U-17 월드컵,"세네갈, 아르헨티나",스포츠,축구
K리그2,2023-11-12,2023-11-12T13:30:00,안산,0,안양,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/32.png,https://sports-phinf.pstatic.net/team/kleague/default/27.png,K리그2,"안양, 안산",스포츠,축구
K리그1,2023-11-12,2023-11-12T14:00:00,인천,0,전북,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/18.png,https://sports-phinf.pstatic.net/team/kleague/default/05.png,K리그1,"전북, 인천",스포츠,축구
K리그1,2023-11-12,2023-11-12T14:00:00,수원FC,0,수원,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/29.png,https://sports-phinf.pstatic.net/team/kleague/default/02.png,K리그1,"수원, 수원FC",스포츠,축구
K리그2,2023-11-12,2023-11-12T16:00:00,천안,0,김포,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/38.png,https://sports-phinf.pstatic.net/team/kleague/default/36.png,K리그2,"김포, 천안",스포츠,축구
K리그1,2023-11-12,2023-11-12T16:30:00,울산,0,포항,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/01.png,https://sports-phinf.pstatic.net/team/kleague/default/03.png,K리그1,"포항, 울산",스포츠,축구
U-17 월드컵,2023-11-12,2023-11-12T18:00:00,프랑스,0,부르키나파소,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22474.png,https://sports-phinf.pstatic.net/team/wfootball/default/37320.png,U-17 월드컵,"부르키나파소, 프랑스",스포츠,축구
U-17 월드컵,2023-11-12,2023-11-12T18:00:00,베네수엘라,0,뉴질랜드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48841.png,https://sports-phinf.pstatic.net/team/wfootball/default/22634.png,U-17 월드컵,"뉴질랜드, 베네수엘라",스포츠,축구
K리그2,2023-11-12,2023-11-12T18:30:00,전남,0,부산,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/07.png,https://sports-phinf.pstatic.net/team/kleague/default/06.png,K리그2,"부산, 전남",스포츠,축구
U-17 월드컵,2023-11-12,2023-11-12T21:00:00,대한민국,0,미국,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22652.png,https://sports-phinf.pstatic.net/team/wfootball/default/22661.png,U-17 월드컵,"미국, 대한민국",스포츠,축구
U-17 월드컵,2023-11-12,2023-11-12T21:00:00,멕시코,0,독일,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22629.png,https://sports-phinf.pstatic.net/team/wfootball/default/22605.png,U-17 월드컵,"독일, 멕시코",스포츠,축구
U-17 월드컵,2023-11-13,2023-11-13T18:00:00,모로코,0,에콰도르,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48862.png,https://sports-phinf.pstatic.net/team/wfootball/default/48835.png,U-17 월드컵,"에콰도르, 모로코",스포츠,축구
U-17 월드컵,2023-11-13,2023-11-13T18:00:00,스페인,0,말리,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22479.png,https://sports-phinf.pstatic.net/team/wfootball/default/48860.png,U-17 월드컵,"말리, 스페인",스포츠,축구
U-17 월드컵,2023-11-13,2023-11-13T21:00:00,인도네시아,0,파나마,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22612.png,https://sports-phinf.pstatic.net/team/wfootball/default/48866.png,U-17 월드컵,"파나마, 인도네시아",스포츠,축구
U-17 월드컵,2023-11-13,2023-11-13T21:00:00,우즈베키스탄,0,캐나다,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22662.png,https://sports-phinf.pstatic.net/team/wfootball/default/22590.png,U-17 월드컵,"캐나다, 우즈베키스탄",스포츠,축구
U-17 월드컵,2023-11-14,2023-11-14T18:00:00,브라질,0,뉴칼레도니아,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22586.png,https://sports-phinf.pstatic.net/team/wfootball/default/48863.png,U-17 월드컵,"뉴칼레도니아, 브라질",스포츠,축구
U-17 월드컵,2023-11-14,2023-11-14T18:00:00,세네갈,0,폴란드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48852.png,https://sports-phinf.pstatic.net/team/wfootball/default/22642.png,U-17 월드컵,"폴란드, 세네갈",스포츠,축구
U-17 월드컵,2023-11-14,2023-11-14T21:00:00,잉글랜드,0,이란,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22599.png,https://sports-phinf.pstatic.net/team/wfootball/default/22613.png,U-17 월드컵,"이란, 잉글랜드",스포츠,축구
U-17 월드컵,2023-11-14,2023-11-14T21:00:00,일본,0,아르헨티나,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22618.png,https://sports-phinf.pstatic.net/team/wfootball/default/22576.png,U-17 월드컵,"아르헨티나, 일본",스포츠,축구
U-17 월드컵,2023-11-15,2023-11-15T18:00:00,미국,0,부르키나파소,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22661.png,https://sports-phinf.pstatic.net/team/wfootball/default/37320.png,U-17 월드컵,"부르키나파소, 미국",스포츠,축구
U-17 월드컵,2023-11-15,2023-11-15T18:00:00,멕시코,0,베네수엘라,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22629.png,https://sports-phinf.pstatic.net/team/wfootball/default/48841.png,U-17 월드컵,"베네수엘라, 멕시코",스포츠,축구
U-17 월드컵,2023-11-15,2023-11-15T21:00:00,프랑스,0,대한민국,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22474.png,https://sports-phinf.pstatic.net/team/wfootball/default/22652.png,U-17 월드컵,"대한민국, 프랑스",스포츠,축구
U-17 월드컵,2023-11-15,2023-11-15T21:00:00,뉴질랜드,0,독일,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22634.png,https://sports-phinf.pstatic.net/team/wfootball/default/22605.png,U-17 월드컵,"독일, 뉴질랜드",스포츠,축구
U-17 월드컵,2023-11-16,2023-11-16T18:00:00,캐나다,0,말리,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22590.png,https://sports-phinf.pstatic.net/team/wfootball/default/48860.png,U-17 월드컵,"말리, 캐나다",스포츠,축구
U-17 월드컵,2023-11-16,2023-11-16T18:00:00,우즈베키스탄,0,스페인,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22662.png,https://sports-phinf.pstatic.net/team/wfootball/default/22479.png,U-17 월드컵,"스페인, 우즈베키스탄",스포츠,축구
U-17 월드컵,2023-11-16,2023-11-16T21:00:00,에콰도르,0,파나마,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48835.png,https://sports-phinf.pstatic.net/team/wfootball/default/48866.png,U-17 월드컵,"파나마, 에콰도르",스포츠,축구
U-17 월드컵,2023-11-16,2023-11-16T21:00:00,모로코,0,인도네시아,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48862.png,https://sports-phinf.pstatic.net/team/wfootball/default/22612.png,U-17 월드컵,"인도네시아, 모로코",스포츠,축구
U-17 월드컵,2023-11-17,2023-11-17T18:00:00,세네갈,0,일본,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48852.png,https://sports-phinf.pstatic.net/team/wfootball/default/22618.png,U-17 월드컵,"일본, 세네갈",스포츠,축구
U-17 월드컵,2023-11-17,2023-11-17T18:00:00,폴란드,0,아르헨티나,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22642.png,https://sports-phinf.pstatic.net/team/wfootball/default/22576.png,U-17 월드컵,"아르헨티나, 폴란드",스포츠,축구
U-17 월드컵,2023-11-17,2023-11-17T21:00:00,잉글랜드,0,브라질,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22599.png,https://sports-phinf.pstatic.net/team/wfootball/default/22586.png,U-17 월드컵,"브라질, 잉글랜드",스포츠,축구
U-17 월드컵,2023-11-17,2023-11-17T21:00:00,이란,0,뉴칼레도니아,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22613.png,https://sports-phinf.pstatic.net/team/wfootball/default/48863.png,U-17 월드컵,"뉴칼레도니아, 이란",스포츠,축구
U-17 월드컵,2023-11-18,2023-11-18T18:00:00,뉴질랜드,0,멕시코,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22634.png,https://sports-phinf.pstatic.net/team/wfootball/default/22629.png,U-17 월드컵,"멕시코, 뉴질랜드",스포츠,축구
U-17 월드컵,2023-11-18,2023-11-18T18:00:00,독일,0,베네수엘라,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22605.png,https://sports-phinf.pstatic.net/team/wfootball/default/48841.png,U-17 월드컵,"베네수엘라, 독일",스포츠,축구
U-17 월드컵,2023-11-18,2023-11-18T21:00:00,부르키나파소,0,대한민국,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/37320.png,https://sports-phinf.pstatic.net/team/wfootball/default/22652.png,U-17 월드컵,"대한민국, 부르키나파소",스포츠,축구
U-17 월드컵,2023-11-18,2023-11-18T21:00:00,미국,0,프랑스,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/22661.png,https://sports-phinf.pstatic.net/team/wfootball/default/22474.png,U-17 월드컵,"프랑스, 미국",스포츠,축구
K리그1,2023-11-24,2023-11-24T19:30:00,인천,0,울산,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/18.png,https://sports-phinf.pstatic.net/team/kleague/default/01.png,K리그1,"울산, 인천",스포츠,축구
K리그1,2023-11-25,2023-11-25T14:00:00,제주,0,대전,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/04.png,https://sports-phinf.pstatic.net/team/kleague/default/10.png,K리그1,"대전, 제주",스포츠,축구
K리그1,2023-11-25,2023-11-25T14:00:00,전북,0,광주,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/05.png,https://sports-phinf.pstatic.net/team/kleague/default/22.png,K리그1,"광주, 전북",스포츠,축구
K리그1,2023-11-25,2023-11-25T16:30:00,포항,0,대구,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/03.png,https://sports-phinf.pstatic.net/team/kleague/default/17.png,K리그1,"대구, 포항",스포츠,축구
K리그1,2023-11-25,2023-11-25T16:30:00,서울,0,수원,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/09.png,https://sports-phinf.pstatic.net/team/kleague/default/02.png,K리그1,"수원, 서울",스포츠,축구
K리그1,2023-11-25,2023-11-25T16:30:00,강원,0,수원FC,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/21.png,https://sports-phinf.pstatic.net/team/kleague/default/29.png,K리그1,"수원FC, 강원",스포츠,축구
K리그2,2023-11-26,2023-11-26T15:00:00,부산,0,충북청주,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/06.png,https://sports-phinf.pstatic.net/team/kleague/default/37.png,K리그2,"충북청주, 부산",스포츠,축구
K리그2,2023-11-26,2023-11-26T15:00:00,성남,0,안산,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/08.png,https://sports-phinf.pstatic.net/team/kleague/default/32.png,K리그2,"안산, 성남",스포츠,축구
K리그2,2023-11-26,2023-11-26T15:00:00,부천,0,전남,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/26.png,https://sports-phinf.pstatic.net/team/kleague/default/07.png,K리그2,"전남, 부천",스포츠,축구
K리그2,2023-11-26,2023-11-26T15:00:00,안양,0,천안,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/27.png,https://sports-phinf.pstatic.net/team/kleague/default/38.png,K리그2,"천안, 안양",스포츠,축구
K리그2,2023-11-26,2023-11-26T15:00:00,김천,0,서울E,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/35.png,https://sports-phinf.pstatic.net/team/kleague/default/31.png,K리그2,"서울E, 김천",스포츠,축구
K리그2,2023-11-26,2023-11-26T15:00:00,김포,0,경남,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/36.png,https://sports-phinf.pstatic.net/team/kleague/default/20.png,K리그2,"경남, 김포",스포츠,축구
AFC,2023-11-27,2023-11-27T23:00:00,샤르쟈 ,0,알사드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/34060.png,https://sports-phinf.pstatic.net/team/wfootball/default/39733.png,AFC,"알사드, 샤르쟈 ",스포츠,축구
AFC,2023-11-27,2023-11-27T23:00:00,FC 나사프,0,알 파이살리,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/34017.png,https://sports-phinf.pstatic.net/team/wfootball/default/47482.png,AFC,"알 파이살리, FC 나사프",스포츠,축구
AFC,2023-11-28,2023-11-28T01:00:00,FK AGMK,0,알 이티하드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/40268.png,https://sports-phinf.pstatic.net/team/wfootball/default/34315.png,AFC,"알 이티하드, FK AGMK",스포츠,축구
AFC,2023-11-28,2023-11-28T01:00:00,알두하일,0,이스티클롤,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/44441.png,https://sports-phinf.pstatic.net/team/wfootball/default/191852.png,AFC,"이스티클롤, 알두하일",스포츠,축구
AFC,2023-11-28,2023-11-28T03:00:00,세파한 노빈,0,알쿠와 알자위야 ,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/313093.png,https://sports-phinf.pstatic.net/team/wfootball/default/239026.png,AFC,"알쿠와 알자위야 , 세파한 노빈",스포츠,축구
AFC,2023-11-28,2023-11-28T03:00:00,알나스르 FC,0,페르세폴리스,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/23400.png,https://sports-phinf.pstatic.net/team/wfootball/default/34314.png,AFC,"페르세폴리스, 알나스르 FC",스포츠,축구
AFC,2023-11-28,2023-11-28T03:00:00,세파한 SC,0,알쿠와 알자위야 ,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/8018.png,https://sports-phinf.pstatic.net/team/wfootball/default/239026.png,AFC,"알쿠와 알자위야 , 세파한 SC",스포츠,축구
AFC,2023-11-28,2023-11-28T19:00:00,인천 유나이티드,0,요코하마 FM,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/7648.png,https://sports-phinf.pstatic.net/team/wfootball/default/3137.png,AFC,"요코하마 FM, 인천 유나이티드",스포츠,축구
AFC,2023-11-28,2023-11-28T19:00:00,BG 빠툼 유나이티드,0,울산 현대,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/35607.png,https://sports-phinf.pstatic.net/team/wfootball/default/7653.png,AFC,"울산 현대, BG 빠툼 유나이티드",스포츠,축구
AFC,2023-11-28,2023-11-28T19:00:00,가와사키 프론탈레,0,조호르 FC,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/5127.png,https://sports-phinf.pstatic.net/team/wfootball/default/3327.png,AFC,"조호르 FC, 가와사키 프론탈레",스포츠,축구
AFC,2023-11-28,2023-11-28T21:00:00,산둥 타이산,0,카야 FC,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/3371.png,https://sports-phinf.pstatic.net/team/wfootball/default/142194.png,AFC,"카야 FC, 산둥 타이산",스포츠,축구
AFC,2023-11-29,2023-11-29T01:00:00,알 아인,0,파흐타코르,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/37082.png,https://sports-phinf.pstatic.net/team/wfootball/default/34310.png,AFC,"파흐타코르, 알 아인",스포츠,축구
AFC,2023-11-29,2023-11-29T01:00:00,알파이하,0,아할 FK,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/168094.png,https://sports-phinf.pstatic.net/team/wfootball/default/186777.png,AFC,"아할 FK, 알파이하",스포츠,축구
AFC,2023-11-29,2023-11-29T01:00:00,나브바호르 나망간,0,알힐랄,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/40263.png,https://sports-phinf.pstatic.net/team/wfootball/default/21895.png,AFC,"알힐랄, 나브바호르 나망간",스포츠,축구
AFC,2023-11-29,2023-11-29T01:00:00,나사지 마잔다란,0,뭄바이 시티,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/392492.png,https://sports-phinf.pstatic.net/team/wfootball/default/174600.png,AFC,"뭄바이 시티, 나사지 마잔다란",스포츠,축구
AFC,2023-11-29,2023-11-29T19:00:00,킷치 SC,0,전북 현대,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/42199.png,https://sports-phinf.pstatic.net/team/wfootball/default/6908.png,AFC,"전북 현대, 킷치 SC",스포츠,축구
AFC,2023-11-29,2023-11-29T19:00:00,반포레 고후,0,멜버른 시티,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/5762.png,https://sports-phinf.pstatic.net/team/wfootball/default/42210.png,AFC,"멜버른 시티, 반포레 고후",스포츠,축구
AFC,2023-11-29,2023-11-29T19:00:00,우라와 레즈,0,우한 싼전,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/3145.png,https://sports-phinf.pstatic.net/team/wfootball/default/475928.png,AFC,"우한 싼전, 우라와 레즈",스포츠,축구
AFC,2023-11-29,2023-11-29T19:00:00,포항 스틸러스,0,하노이,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/7650.png,https://sports-phinf.pstatic.net/team/wfootball/default/33130.png,AFC,"하노이, 포항 스틸러스",스포츠,축구
AFC,2023-11-29,2023-11-29T21:00:00,저장 FC,0,부리람 유나이티드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/34697.png,https://sports-phinf.pstatic.net/team/wfootball/default/34218.png,AFC,"부리람 유나이티드, 저장 FC",스포츠,축구
AFC,2023-11-29,2023-11-29T23:00:00,방콕 유나이티드,0,라이언 시티,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/85741.png,https://sports-phinf.pstatic.net/team/wfootball/default/3041.png,AFC,"라이언 시티, 방콕 유나이티드",스포츠,축구
K리그1,2023-12-02,2023-12-02T14:00:00,수원,0,강원,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/02.png,https://sports-phinf.pstatic.net/team/kleague/default/21.png,K리그1,"강원, 수원",스포츠,축구
K리그1,2023-12-02,2023-12-02T14:00:00,대전,0,서울,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/10.png,https://sports-phinf.pstatic.net/team/kleague/default/09.png,K리그1,"서울, 대전",스포츠,축구
K리그1,2023-12-02,2023-12-02T14:00:00,수원FC,0,제주,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/29.png,https://sports-phinf.pstatic.net/team/kleague/default/04.png,K리그1,"제주, 수원FC",스포츠,축구
K리그1,2023-12-03,2023-12-03T14:00:00,울산,0,전북,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/01.png,https://sports-phinf.pstatic.net/team/kleague/default/05.png,K리그1,"전북, 울산",스포츠,축구
K리그1,2023-12-03,2023-12-03T14:00:00,대구,0,인천,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/17.png,https://sports-phinf.pstatic.net/team/kleague/default/18.png,K리그1,"인천, 대구",스포츠,축구
K리그1,2023-12-03,2023-12-03T14:00:00,광주,0,포항,0,DRAW,BEFORE,시작전,False,False,False,https://sports-phinf.pstatic.net/team/kleague/default/22.png,https://sports-phinf.pstatic.net/team/kleague/default/03.png,K리그1,"포항, 광주",스포츠,축구
AFC,2023-12-04,2023-12-04T21:00:00,알쿠와 알자위야 ,0,FK AGMK,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/239026.png,https://sports-phinf.pstatic.net/team/wfootball/default/40268.png,AFC,"FK AGMK, 알쿠와 알자위야 ",스포츠,축구
AFC,2023-12-05,2023-12-05T01:00:00,알사드,0,FC 나사프,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/39733.png,https://sports-phinf.pstatic.net/team/wfootball/default/34017.png,AFC,"FC 나사프, 알사드",스포츠,축구
